reward
0.014944799960336827
0.30130772456345056
0.0029268897376419425
20.117008374529195
0.030510713130116895
25.504211997339482
0.23641847945375563
28.549232884118624
2.060592585485884
20.145895778355925
0.22933039403712538
20.18010290691522
0.5627383452442174
20.58400179057959
1.1730205372280125
15.997606177400717
32.59689068708919
20.058717425722335
25.579252637909917
7.853776908165046
0.7352324567588322
21.511835259679536
25.529576056345142
1.9505690163097615
19.827952381935333
37.95249052280856
0.3214375455074484
20.153121840159447
31.724666432725403
0.8526250210773351
39.91256533501183
31.82971358297933
20.062296550558404
20.153121840159447
25.315343225167755
0.8638084075673016
14.84430701817833
15.003878414177718
36.65128702686759
24.40168905366161
17.59991907653653
36.15433746847542
11.480763088140723
35.107106531989906
11.069825206855402
25.019820089023074
0.9190618679396085
39.68723959974156
38.728648656426
25.802478164209354
3.1447960526243213
0.7802116237802437
36.71598669228072
0.08585713553888824
40.042435109157
38.689516023375575
26.12833186442554
33.23678168687009
40.50628735530294
37.4021172170314
20.29586387257403
37.113131115358755
37.48817724311427
41.611876385746214
11.782561434879996
39.16749716995309
0.6772608126227582
24.224688383183867
0.0006255522178495588
0.3784022462382944
38.74953032590863
11.125489885445921
14.663465527442693
0.4204401738864687
38.650444037822766
13.080963647277695
35.53457461330409
2.9401344394789093
38.56560579050824
1.9549037751051637
25.60145354550321
40.355402146284526
38.45834940416416
2.2689634140771076
38.550321561869666
0.11975817370990036
38.701840898372765
26.07411058063685
37.11462899453317
42.10302359542994
37.73718107979779
31.731756081628085
41.81168191121272
32.37069407369236
38.320978440446254
25.93117190367422
39.95938074521814
38.16937806465102
38.985527666899934
37.5886156446884
0.17336902653417782
40.458384703729564
37.72721222331612
37.95667770439411
38.71840546584849
42.01159598727192
38.15102898599071
40.849528741016655
36.33655498152769
16.18694021522537
41.33944624205557
39.17759220196287
40.39549656841958
39.0386955201258
38.701596635141414
41.60918032529752
30.77827005467781
40.236306467958855
40.22946382742746
0.47681635536245826
40.213460663850405
36.30687384372915
37.49598413131821
